,Q9H2X6,P29597,P42684,Q6ZWH5,P20701,Q9H2K2,Q9Y2K7,Q9NSY1,Q12809,P35228,P35590,P19754,O60674,O95835,G3V9H8,P09619,P80192,Q7Z2W7,P48736,Q93009,P26637,O43683,P56524,P42338,P42336,O95696,P52732,P29323,Q05397,O75385,O15164,P14779,O15294,Q9HC29,P08514,Q13873,Q07912,Q9UF33,O76039,P09874,Q64737,Q14289,Q13523,Q7L7X3,P04191,Q12866,P36888,Q16513,P08235,Q8TD19,Q63273,O75460,P10721,O00444,O94804,O43283,Q9UBS5,Q9Y239,P10253,Q58F21,Q99558,Q16512,Q05586,P06401,Q6XUX3,Q01062,Q9H0K1,O14936,O95398,P10275,Q969R2,Q08345,Q15139,O00222,Q6V1X1,Q8IVH8,Q06418,Q8NEB9,P42262,O76074,P0AES4,Q99814,O15146,P29376,P07813,P45974,P33981,P04578,Q16832,O60341,P30561,P42226,P15498,P51957,Q16288,Q8NER1,O00206,Q99062,Q59H18,Q92918,P57078,Q92831,P11362,P16591,Q32MK0,Q13164,Q9UBF8,P00747,Q08499,P41148,P0AES6,O75582,P25440,Q9NYL2,Q8TF76,P04629,Q9P0L2,Q9QYJ6,P42229,P23921,P05106,Q99835,Q9UQ88,P06537,P35222,Q96JM7,Q8TDC3,P15379,Q86UE8,P05067,P40763,P15056,Q8N568,P27487,Q8NFD2,Q9NRH2,P11387,Q13627,Q13237,P03428,P10636,O14920,Q04609,P47712,Q96EB6,Q15910,P05164,Q9UK32,Q05823,Q02156,Q9NY33,P70605,Q9UHD2,P14210,P9WH75,P27986,Q16659,Q9P286,P03433,P57058,P51617,P51574,Q6P3R8,P14780,P48067,P41182,Q12931,P05129,O14640,Q9NVM4,Q00194,P25098,P78362,Q9NYY3,Q61091,Q04451,Q05655,Q05320,P51813,Q9UBU7,O43524,Q13546,Q13976,O94925,O60331,Q9AIU7,P15884,Q13470,Q13554,P16050,O60285,P11021,Q96IV0,Q14680,Q9NPI1,Q9C098,Q8NI60,P53667,P30291,Q8NG66,P49761,P9WNS3,O14744,P43405,O42275,Q9UPZ9,P31645,P09483,Q9BQI3,Q09013,Q9RUB5,Q07071,Q15569,Q99759,P9WI81,P20916,O43187,P03951,Q14145,P29401,P00734,P43403,Q13490,Q8NE63,P27694,O00255,P20393,P22460,P09960,P02768,Q86X55,Q9NUW8,O43318,Q16236,P35354,P53350,Q92630,P06211,Q9Y232,P22736,Q9H8M2,Q06124,Q15046,Q9Y616,P41743,Q99572,Q8IVW4,P20309,Q96RR4,P15311,Q9UGN5,P29353,O00519,P32298,P12928,O00311,Q10471,Q9BRS2,P37173,P54829,P71716,P03452,P23944,O00257,Q13131,O75914,Q03111,P17181,O15530,Q9BVS4,P19525,P00800,P22307,Q9UEW8,Q8TD08,O96017,Q9Y251,O00482,O43353,Q9Z429,P42535,P04062,Q8TDR2,O43175,P28702,P24557,P36894,Q16572,Q14781,Q14451,P10613,Q9UBE8,P62343,Q00537,O43172,Q9Y4K3,Q8N884,P27338,P07382,O14730,P51449,Q9Y572,Q01827,Q9BYT3,P27037,O00481,P07948,P04798,P48547,Q86Y07,P07237,P42679,P51956,P37231,Q9C0B1,Q99972,P08684,Q16850,Q9BWU1,P36544,P56817,P80147,P53985,Q99640,P53041,P11797,Q9JI10,P98170,Q96BR1,Q16696,P02712,Q16658,P11166,P34903,Q00987,P43490,P10827,O70212,Q9H3Y6,Q92769,P31389,P00742,P0DM80,Q86UX6,Q96RI1,P11308,Q15172,P49840,P34896,P52209,P22605,Q7Z1V1,P31751,P30994,P34969,P32211,P24046,P43144,P50579,P08588,P08254,P50549,O14757,Q96NX5,Q9BZP6,Q9UBM7,Q16566,Q8IW41,P47746,Q3U3Q1,P28223,Q8NB16,Q92753,Q9BUB5,P29371,P35557,P53779,O75311,P53634,Q05639,Q8TBC4,Q15465,Q16602,Q9NWZ3,P55055,Q16790,Q02790,P62508,P01730,Q9H7Z6,P35790,P37340,O43293,Q13418,P30553,Q93YN9,P68370,Q5HIH6,P18089,Q13163,Q9Y6M4,P21728,P19020,P51955,P56545,P58406,O43614,P17752,P34998,Q9Y6E0,Q96SW2,O23920,O75530,Q13093,P01106,P14900,Q8IY84,Q15118,P18031,P9WPL0,Q15561,Q873X9,Q15831,P9WPP0,Q9NRG4,P00749,P22007,Q9GZQ6,P0A8L1,Q81WF0,P0A6D3,P25101,P11473,Q9GZT9,P25116,O59010,Q52WX2,P20789,P08908,Q99705,Q8TBX8,P14324,O14733,P11838,P32745,P07205,P15088,P9WQD9,Q9UEE5,O75874,P9WJM9,P9WNS1,P29274,O95503,P07339,P38919,P83512,P15735,Q93088,P9WPN4,P35375,Q15109,Q9NNX6,O14965,P14902,Q5TKS0,P05121,P04278,P03118,P36507,P49137,P35372,P97696,P9WIQ1,P47824,P9WPP7,Q63707,Q9Y5Y4,Q9Y4P1,Q9NQR1,P04637,P68400,P30411,Q91ZY2,P28222,Q14654,P0A031,P14598,Q9HC52,Q9UKP6,P70536,Q13639,O75936,O43603,Q86V24,Q96RI0,P25929,Q9NYA1,P80370,P0A6F1,P21453,P10644,P05364,P49146,P49354,Q86WV6,Q8NG68,P41231,Q96LA8,P00327,P41597,P47900,P50750,P9WPL4,P09651,Q08752,Q70I53,P49682,Q9BXA7,Q13304,P04015,Q92847,P0A988,Q8NHU3,P04439,Q92633,P35351,P55263,P49286,P41052,P25025,P34976,P47747,Q13258,P0C264,O00182,Q8N6T7,O43570,P16442,P46663,Q2G2U1,Q07820,P21462,O74036,P47211,Q9NWT6,P14920,P46734,Q1CTD3,P50613,P9WQA3,P21731,Q9H244,Q2NNR5,Q9HCN6,P09467,P04406,P61964,P00338,P56450,P25774,P54619,P77173,P31550,P30969,Q86V86,Q15717,P56470,P05089,Q9NRR2,P06709,Q9Y2T6,P27695,O00214,Q9Y2D0,O14788,P15121,P00469,P45040,Q9FBI2,Q8N474,Q9HC98,P22748,Q16831,P9WIL5,Q9HC97,P23280,P61431,O75716,Q99685,P47205,P0A9J4,O14842,P08191,P50053,Q96CA5,P07992,Q99836,P50225,P45880,P55212,P28845,P07306,O00625,Q9NZQ7,P00491,P09038,Q01782,Q13126,P24863,O67648,P0AC13,O60671,P11086,Q9H160,P24593,P21964,C7C422,Q9Y478,P9WGR1,Q99895,P9WP01,P08246,P0DMS9,P40261,P16110,Q99619,Q9Y657,Q99714,Q96GG9,P15328,P56068,P9WIK2,P01213,P04925,P00746,Q9HXQ1,O95931,P23946,P51580,P0A0H2,Q9H2J4,P10415,P02752,P60033,P01375,B5Y1L0,P15692,P16083,O95372,P58154,Q99720,P49763,P62993,P06730,P9WMC1,P09429,P40337,Q15544,Q9UGC6,Q9H9Z2,P0A6G7,"Q8IL04,A0A144A6G1",P01374,Q61337,O60760,Q06830,P80188,P36639,Q9NPD8,P61586,P62166,P00378,P01116,P83916,Q15382,P22629,P61081,A2RI47,P84077,P02754,Q5U3Y7,Q16548,P16257,Q48255,P19921,P00720,O35820,Q13526,P40933,P56073,Q63T71,P20292,Q9Y6Y9,P15494,P26281,P15474,P60568,P00442,P22392,P02701,O43924,P02724,"P0DP25,P0DP23,P0DP2",P04054,P02766,O15392,Q9HYR3,P37840,P22935,P47929,P09382,Q05816,P12104,P07445,P51161,P02692,P62959,Q05097,P14174,Q15369,P0A881,P62805,P13500,P0DOF5,P48061,P04271,P04326
15920051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0795581932054814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16349380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9586073148417755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.400007822415903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1870866433571443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.585026652029182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0977599054470044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24774737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4569447130993405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50943669,,,,,,,,,,,,,,,,5.1674910872937625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.721246399047171,,,,,,,,,,,,,,,,,,6.2076083105017466,5.823908740944319,,,,,,,,,,,,,,,,,5.619788758288393,,,,,,,,,,,,,,,,,,,,,,,,,5.6777807052660805,,,,,,,,,5.7200466874819424,,,,,,5.853871964321763,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.585026652029182,,,,,5.7447274948966935,5.814281341297949,5.806661358019581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.920818753952375,,,,6.187086643357143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4320414075600985,,,,,,,,,,5.6777807052660805,,,9.853871964321762,,,,,,,,,,,,,,,,5.970786987771497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4587868495696155,,,,,,6.356547323513813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2076083105017466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.161150909262744,,,,,,,6.346787486224656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915360185758591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.700057099977232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.962573502059376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,5.878977880315224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4685210829577449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17549,,,6.578695380194719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.142667503568731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10243074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.590228032229069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4659569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9243457259089904,,,,,,,,,,,,,,,,,,,,,,
117620118,,7.3872161432802645,,,,,,,,,,,,,,7.97539098866491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7804154737857445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.886056647693162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
